{'device_id': 'e2:01:00:02:0d:40', 'no': 119, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:02:54.262705', 'rssi': -97}
{'device_id': 'e2:01:00:02:0d:40', 'no': 120, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:03:01.452754', 'rssi': -104}
{'device_id': 'e2:01:00:02:0d:40', 'no': 121, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:03:05.422138', 'rssi': -98}
{'device_id': 'e2:01:00:02:0d:40', 'no': 122, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:03:11.282396', 'rssi': -82}
{'device_id': 'e2:01:00:02:0d:40', 'no': 123, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:03:11.594381', 'rssi': -98}
{'device_id': 'e2:01:00:02:0d:40', 'no': 124, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:03:22.471207', 'rssi': -95}
{'device_id': 'e2:01:00:02:0d:40', 'no': 125, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:03:33.249095', 'rssi': -96}
{'device_id': 'e2:01:00:02:0d:40', 'no': 126, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:03:44.149150', 'rssi': -83}
{'device_id': 'e2:01:00:02:0d:40', 'no': 127, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:03:44.579717', 'rssi': -96}
{'device_id': 'e2:01:00:02:0d:40', 'no': 128, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:03:55.262546', 'rssi': -88}
{'device_id': 'e2:01:00:02:0d:40', 'no': 129, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:03:56.558851', 'rssi': -99}
{'device_id': 'e2:01:00:02:0d:40', 'no': 130, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:04:06.466744', 'rssi': -96}
{'device_id': 'e2:01:00:02:0d:40', 'no': 131, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:04:17.447413', 'rssi': -85}
{'device_id': 'e2:01:00:02:0d:40', 'no': 132, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:04:18.506256', 'rssi': -98}
{'device_id': 'e2:01:00:02:0d:40', 'no': 133, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:04:29.372845', 'rssi': -86}
{'device_id': 'e2:01:00:02:0d:40', 'no': 134, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:04:29.677131', 'rssi': -100}
{'device_id': 'e2:01:00:02:0d:40', 'no': 135, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:04:39.367828', 'rssi': -91}
{'device_id': 'e2:01:00:02:0d:40', 'no': 136, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:04:50.697440', 'rssi': -91}
{'device_id': 'e2:01:00:02:0d:40', 'no': 137, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:04:51.233576', 'rssi': -98}
{'device_id': 'e2:01:00:02:0d:40', 'no': 138, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:05:01.684798', 'rssi': -82}
{'device_id': 'e2:01:00:02:0d:40', 'no': 139, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:05:09.054503', 'rssi': -96}
{'device_id': 'e2:01:00:02:0d:40', 'no': 140, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:05:12.574422', 'rssi': -99}
{'device_id': 'e2:01:00:02:0d:40', 'no': 141, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:05:26.734873', 'rssi': -86}
{'device_id': 'e2:01:00:02:0d:40', 'no': 142, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:05:28.523209', 'rssi': -100}
{'device_id': 'e2:01:00:02:0d:40', 'no': 143, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:05:34.362191', 'rssi': -79}
{'device_id': 'e2:01:00:02:0d:40', 'no': 144, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:05:34.792814', 'rssi': -91}
{'device_id': 'e2:01:00:02:0d:40', 'no': 145, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:05:45.570690', 'rssi': -82}
{'device_id': 'e2:01:00:02:0d:40', 'no': 146, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:05:56.471021', 'rssi': -60}
{'device_id': 'e2:01:00:02:0d:40', 'no': 147, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:05:56.677764', 'rssi': -72}
{'device_id': 'e2:01:00:02:0d:40', 'no': 148, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:06:07.790764', 'rssi': -94}
{'device_id': 'e2:01:00:02:0d:40', 'no': 149, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:06:18.472309', 'rssi': -79}
{'device_id': 'e2:01:00:02:0d:40', 'no': 150, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:06:18.800742', 'rssi': -86}
{'device_id': 'e2:01:00:02:0d:40', 'no': 151, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:06:29.580640', 'rssi': -75}
{'device_id': 'e2:01:00:02:0d:40', 'no': 152, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:06:30.557520', 'rssi': -87}
{'device_id': 'e2:01:00:02:0d:40', 'no': 153, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:06:40.677435', 'rssi': -87}
{'device_id': 'e2:01:00:02:0d:40', 'no': 154, 'gateway_id': 'b8:27:eb:c9:17:19', 'timestamp': '2017-05-29 08:06:51.687261', 'rssi': -76}
